Year,oshpd_id,FACILITY_NAME,COUNTY_NAME,Type_Of_Control,ED_Level,Source,Principal Diagnosis Group,Count
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,1792
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,404
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,2009
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,338
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,7609
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,2498
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,70
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,2110
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,409
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,1280
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,1369
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,948
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,10109
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,104
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,134
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,2072
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,1446
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,363
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,568
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,1255
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,1823
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,291
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,259
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,289
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,26
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,169
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,884
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,249
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,436
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),11
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,All Pregnancies,3273
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Blood/Blood-forming Organs,227
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Circulatory,939
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Congenital Anomalies (Birth Defects),14
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Digestive,1836
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Endocrine/Metabolism,524
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Genitourinary,2102
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Infections,469
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Injuries/Drugs/Complications,7015
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Musculoskeletal,2888
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Neoplasms,208
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Nervous & Sensory Systems,1863
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Other Reasons for Health Services,1140
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Perinatal Disorders,35
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Psychoses & Neurosis,1838
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Respitory,1756
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Skin Disorders,1288
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Visit,Symptoms,10018
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,All Pregnancies,630
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Blood/Blood-forming Organs,116
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Circulatory,1315
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Digestive,939
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Endocrine/Metabolism,354
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Genitourinary,337
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Infections,1058
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Injuries/Drugs/Complications,2270
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Musculoskeletal,145
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Neoplasms,393
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Nervous & Sensory Systems,327
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Other Reasons for Health Services,23
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Psychoses & Neurosis,1241
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Respitory,309
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Skin Disorders,153
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Symptoms,288
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Births,2
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Congenital Anomalies (Birth Defects),12
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,Public - University of California,Emergency - Comprehensive,ED Admit,Perinatal Disorders,7
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,All Pregnancies,1175
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,41
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Circulatory,450
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),4
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Digestive,1454
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Endocrine/Metabolism,329
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Genitourinary,1605
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Infections,412
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,4680
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Musculoskeletal,1481
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Neoplasms,38
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1052
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Other Reasons for Health Services,817
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Perinatal Disorders,27
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Psychoses & Neurosis,1111
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Respitory,2078
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Skin Disorders,980
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Visit,Symptoms,4865
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,All Pregnancies,474
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,74
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Circulatory,462
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Digestive,590
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Endocrine/Metabolism,200
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Genitourinary,247
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Infections,449
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,252
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Musculoskeletal,55
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Neoplasms,86
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Nervous & Sensory Systems,93
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Other Reasons for Health Services,7
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Psychoses & Neurosis,40
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Respitory,339
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Skin Disorders,85
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Symptoms,207
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Births,4
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),3
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,Emergency - Basic,ED Admit,Perinatal Disorders,15
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,All Pregnancies,464
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,132
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Circulatory,772
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),3
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Digestive,1508
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,441
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Genitourinary,1712
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Infections,443
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,6020
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,1446
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Neoplasms,13
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1868
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,564
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,15
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,919
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Respitory,2415
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Skin Disorders,975
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Visit,Symptoms,5173
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,All Pregnancies,24
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,24
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Circulatory,386
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Digestive,554
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,146
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Genitourinary,182
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Infections,183
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,243
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,32
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Neoplasms,47
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,28
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,1
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,42
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Respitory,269
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Skin Disorders,94
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,Investor - Corporation,Emergency - Basic,ED Admit,Symptoms,94
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,677
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,173
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,1659
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),8
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,2188
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,529
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,2324
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,538
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,11445
2014,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,ORANGE,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,2203
